CountryName,CountryCode,StartDate,EndDate,PolicyType,PolicyValue,Flag,InitialNote
Fiji,FJI,20210920,20211003,V2: Vaccine Availability,22979,,"On September 20, the Fiji government begins administering Moderna vaccination rollouts to school clusters with all four divisions. These vaccines will be administered to students age 15 to 17 years old. Vaccinations for those 12 to 14  year olds will be announced at a later date.  As of Sep 16, 580,504 Fijians, or 97.7 % of adults in Fiji have received their first dose of a COVID-19 vaccine and 372,434 or 63.5% have received their second dose.    https://web.archive.org/web/20211004051956/https://www.health.gov.fj/vaccine-for-children/  https://web.archive.org/web/20211004052051/https://www.health.gov.fj/children-15-17/  https://web.archive.org/web/20211004020435/https://www.health.gov.fj/covid-vaccine/vaccine-faqs/  https://web.archive.org/web/20211004052139/https://www.health.gov.fj/covid-19-vaccination-campaign/"
Fiji,FJI,20210920,20211003,V3: Vaccine Financial Support,22979,,"vaccines free of charge.   https://web.archive.org/web/20211004052051/https://www.health.gov.fj/children-15-17/ "
Fiji,FJI,20211004,20211220,V2: Vaccine Availability,20735,,"From 4 October onwards, children ages 15+ in schools are also being vaccinated.     https://web.archive.org/web/20211004052051/https://www.health.gov.fj/children-15-17/ "
Fiji,FJI,20211004,20211220,V3: Vaccine Financial Support,20735,,"vaccines free of charge.   https://web.archive.org/web/20211004052051/https://www.health.gov.fj/children-15-17/ "
Fiji,FJI,20211019,20211231,C2: Workplace closing,3,1,"Restrictions on some sectors; routine and emergency medical services may not be available at the time needed; containment zone restrictions have been lifted on Viti Levu, but remain in effect for other islands; nationwide curfew from 11 p.m. to 4 a.m.; source: /web/20211105154639/https://fj.usembassy.gov/u-s-citizen-services/covid-19-information/"
Fiji,FJI,20211019,20220109,C5: Close public transport,2,1,"containment zone restrictions have been lifted on Viti Levu, but remain in effect for other islands; nationwide curfew from 11 p.m. to 4 a.m.; source: /web/20211105154639/https://fj.usembassy.gov/u-s-citizen-services/covid-19-information/"
Fiji,FJI,20211019,20220116,C7: Restrictions on internal movement,2,1,"The Centers for Disease Control and Prevention (CDC) has issued a Level 3  Travel Health Notice for Fiji due to COVID-19, indicating a high level of COVID-19 in the country; nationwide curfew from 11 p.m. to 4 a.m.; source: /web/20211105154639/https://fj.usembassy.gov/u-s-citizen-services/covid-19-information/"
Fiji,FJI,20211019,20211130,C8: International travel controls,2,,"Fiji Airways has resumed regularly scheduled flights; effective November 8 all non-citizen, nonimmigrant airline passengers must demonstrate proof of vaccination; fully vaccinated travelers will continue to be required to show a pre-departure negative test taken within three (3) days of travel; to further strengthen protections, unvaccinated travelers will now need to test within one (1) day of departure; visitors to Fiji and Fijian citizens are required to quarantine for up to three days; /web/20211105154639/https://fj.usembassy.gov/u-s-citizen-services/covid-19-information/"
Fiji,FJI,20211019,,H2: Testing policy,1,,"PCR and/or antigen tests available; test results available within 72 hours; tests must be taken within 3 days of travel; source: /web/20211105154639/https://fj.usembassy.gov/u-s-citizen-services/covid-19-information/"
Fiji,FJI,20211109,,H6: Facial Coverings,3,1,
Fiji,FJI,20211201,,C8: International travel controls,3,,"If you are from or have stayed in a Travel Partner Country for at least 14 days before travel to Fiji, please produce proof of the following at the airport before your departure for Fiji:?   1) Vaccinations2 ) COVID-19 Tests3) CFC Hotel Booking & Travel Insurance  All visitors travelling to Fiji from a Non-Travel Partner country will also need to stay in a Fiji Managed Quarantine Facility.  Based on the country’s respective COVID-19 situation, additional escalated protocols may apply.  https://web.archive.org/web/20220126183338/https://www.fiji.travel/faq"
Fiji,FJI,20211221,,C4: Restrictions on gatherings,3,1,"“So, to be clear, indoor events in venues with four walls with more than 20 people need a permit. Outdoor events do not need a permit, but the organisers must enforce COVID-safe measures or they will be shut down.”https://web.archive.org/web/20220116214115/https://www.fijitimes.com/covid-19-fiji-additional-requirements-for-informal-gatherings/"
Fiji,FJI,20211221,20220210,V2: Vaccine Availability,20736,,"Fiji to inoculate children aged 12-14 against COVID-19 from mid-November  https://archive.ph/uDkq4"
Fiji,FJI,20211221,20220210,V3: Vaccine Financial Support,20736,,"Fiji to inoculate children aged 12-14 against COVID-19 from mid-November  https://archive.ph/uDkq4"
Fiji,FJI,20220101,20220206,C2: Workplace closing,3,1,"Government will roll out the digital VAX-Check tool which will be made available to all workplaces, tertiary institutions, houses of worship, hotels, restaurants, cafés, cinemas, gyms, pools and tattoo parlours allowing them to open at 70 per cent capacity but only to fully-vaccinated persons.  https://web.archive.org/web/20220228171934/https://www.fijitimes.com.fj/state-to-roll-out-vax-check-tool/"
Fiji,FJI,20220110,,C3: Cancel public events,2,1,"From tomorrow, informal gatherings in homes, communities, and community halls will be limited to 20 persons.    This is according to a statement released by the Minister for Commerce, Trade, Tourism and Transport, Faiyaz Koya.    He added that other venues which have been approved to operate under COVID-safe measures and or which require Care Fiji Commitment certification, including places of worship and restaurants, can host events, including weddings and other functions, at 80 percent capacity. However, other event venues seeking to host functions, but which do not have formal approval or certification to host events, must become Care Fiji Commitment certified to do so.    https://web.archive.org/web/20220207070654/https://www.fijitimes.com/covid-19-informal-gatherings-limited-to-20-persons-in-homes-communities-and-community-halls/"
Fiji,FJI,20220110,,C5: Close public transport,1,1,"All Public Service Vehicles MUST operate at 80 percent capacity and ensure that all passengers are wearing masks. Interisland vessels must also operate at 80 percent capacity and ensure that all passengers must wear masks.  https://web.archive.org/web/20220207070654/https://www.fijitimes.com/covid-19-informal-gatherings-limited-to-20-persons-in-homes-communities-and-community-halls/  "
Fiji,FJI,20220117,,C7: Restrictions on internal movement,2,1,"Are there restrictions on intercity or interstate travel? Fully vaccinated individuals can travel freely within Fiji or internationally.  https://web.archive.org/web/20220207072640/https://fj.usembassy.gov/u-s-citizen-services/covid-19-information/"
Fiji,FJI,20220124,20220213,C1: School closing,2,1,"Schools in Fiji - closed since April last year - have reopened this week despite a worsening third wave of the coronavirus in the country.  Year 8 to 13 students returned to class on Monday with majority of the schools recording a 60 percent turnout on day one.  https://web.archive.org/web/20220203175540/https://www.rnz.co.nz/international/pacific-news/460217/covid-19-schools-reopen-amid-third-wave-in-fiji  "
Fiji,FJI,20220207,,C2: Workplace closing,3,1,"PROTOCOL FOR COVID SAFE RESTAURANTS, CAFÉS AND FOOD COURTS OPERATION  Revised, Effective from 7 February 2022  1. All eligible persons (employees, customers and clients) must be fully vaccinated. Only in exceptional circumstances where an exemption letter is provided by the Ministry of Health and Medical Services (MHMS), an unvaccinated person can enter.     https://archive.ph/QzrkN"
Fiji,FJI,20220207,,C6: Stay at home requirements,0,,"The nationwide daily curfew from 12am to 4am has been completely lifted beginning from tonight.    Attorney-General Aiyaz Sayed-Khaiyum made the announcement in a press conference this afternoon.    Mr Sayed-Khaiyum said the curfew will not be moved nor shifted but lifted completely.    He said curfew was implemented to prevent non-essential gatherings that can spread the COVID-19 virus and allow for reliable contact tracing at certain hours in the evening.  https://web.archive.org/web/20220207072252/https://www.fijitimes.com/nationwide-curfew-completely-lifted/"
Fiji,FJI,20220211,,V2: Vaccine Availability,23369,,"Booster dose for individuals aged 18 years and above  First and second doses of the COVID-19 vaccines for individuals aged 18 years and above  First and second dose of the COVID-19 vaccines for individuals aged 15-17 years old  https://web.archive.org/web/20210603011909/https://www.health.gov.fj/covid-19-vaccination-campaign/"
Fiji,FJI,20220211,,V3: Vaccine Financial Support,23369,,"Booster dose for individuals aged 18 years and above  First and second doses of the COVID-19 vaccines for individuals aged 18 years and above  First and second dose of the COVID-19 vaccines for individuals aged 15-17 years old  https://web.archive.org/web/20210603011909/https://www.health.gov.fj/covid-19-vaccination-campaign/"
Fiji,FJI,20220214,,C1: School closing,0,,"The Ministry of Education, Heritage and Arts announces that after a week’s closure of schools in the Western Division last week because of inclement weather, all schools will open from today. This means all schools throughout Fiji will now be open for classes for ECE to year 13.  https://web.archive.org/web/20220307032142/https://www.fijitimes.com/all-schools-open-from-today/"
Luxembourg,LUX,20200301,20200311,H2: Testing policy,2,,"First confirmed case, the Ministry for health reports the patient coming from Northern Italy has followed their guidelines and come in for testing after developing symptoms.   https://web.archive.org/save/https://coronavirus.gouvernement.lu/en/communications-officielles.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B03-mars%2B01-premier-cas-corona.html"
Luxembourg,LUX,20200301,,H3: Contact tracing,2,,"First case of COVID on March 1st has been reported and the a team of sanitary inspectors have ""retracer son entourage"", traced whom he has been in contact with. https://web.archive.org/save/https://coronavirus.gouvernement.lu/en/communications-officielles.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B03-mars%2B01-premier-cas-corona.html"
Luxembourg,LUX,20200305,,H1: Public information campaigns,2,1,"Opening of a dedicated Site for information relating to COVID and the states response. Mentioned initially in a facebook post on the 28th of February. Site seems to have gone online on 5th of February. www.gouvernement.lu/coronavirus was the initial site, moving to covid19.lu on the 23rd of March.      https://www.infocrise.lu/fr/web/guest/accueil/-/asset_publisher/uJAlpeXURbmf/content/toutes-les-informations-officielles-et-utiles-regroupe-sur-covid19-lu?inheritRedirect=false&redirect=https%3A%2F%2Fwww.infocrise.lu%2Ffr%2Fweb%2Fguest%2Faccueil%3Fp_p_id%3D101_INSTANCE_uJAlpeXURbmf%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Dcolumn-1%26p_p_col_count%3D1%23article_78291#p_101_INSTANCE_uJAlpeXURbmf"
Luxembourg,LUX,20200309,20200312,C3: Cancel public events,1,1,"Recommendation from the ministry of health to cancel all events over 1000 participants. Clearly mentions schools, businesses and transportation is not concerned with this. https://www.infocrise.lu/fr/web/guest/accueil/-/asset_publisher/uJAlpeXURbmf/content/covid-19-recommandation-de-la-direction-de-la-sante-concernant-les-evenements-rassemblant-plus-de-1000-personnes-09-03-2020-?inheritRedirect=false&redirect=https%3A%2F%2F  www.infocrise.lu%2Ffr%2Fweb%2Fguest%2Faccueil%3Fp_p_id%3D101_INSTANCE_uJAlpeXURbmf%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Dcolumn-1%26p_p_col_count%3D1%23article_78015#p_101_INSTANCE_uJAlpeXURbmf  ** Archived link - https://web.archive.org/web/20210428071030/https://infocrise.public.lu/fr/actualites/2020/covid19-recommandations-evenements-1000personnes.html"
Luxembourg,LUX,20200309,20200312,C4: Restrictions on gatherings,2,1,"Public gatherings and events are limited to no more than 1000 people  https://archive.fo/wip/q6D2Y"
Luxembourg,LUX,20200312,20200315,C2: Workplace closing,1,1,"Recommendation based on 12 March directive -- Home office should be promoted as far as possible and preferably among the vulnerable population.  https://web.archive.org/save/https://coronavirus.gouvernement.lu/en/communications-officielles.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B03-mars%2B12-cdg-extraordinaire-coronavirus.html"
Luxembourg,LUX,20200312,20200610,C5: Close public transport,1,1,"The frequency of public transport is being adapted, also based on low ridership to due with other measures that have gone into effect. This is according the the 12th of March declaration. On busy lines during peak hours, more buses are put into service in order to allow for social distancing. Certain lines have stopped running. https://web.archive.org/save/https://coronavirus.gouvernement.lu/en/communications-officielles.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B03-mars%2B12-cdg-extraordinaire-coronavirus.html https://web.archive.org/save/https://coronavirus.gouvernement.lu/en/communications-officielles.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B03-mars%2B12-cdg-extraordinaire-coronavirus.html https://www.vdl.lu/en/news/coronavirus-disease-covid-19-public-transport"
Luxembourg,LUX,20200312,20200510,H2: Testing policy,1,,"March 12th Directive article 7, Test only recommended for those with serious symptoms, not everyone showing symptoms as previously  https://web.archive.org/save/https://coronavirus.gouvernement.lu/en/communications-officielles.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B03-mars%2B12-cdg-extraordinaire-coronavirus.html"
Luxembourg,LUX,20200313,20200524,C3: Cancel public events,2,1,"From March 12th Declaration, article 5: From 13 March and until 31 March until further notice Events in confined spaces with more than 100 people are prohibited Events in non-confined spaces with more than 500 people are prohibited. https://web.archive.org/save/https://coronavirus.gouvernement.lu/en/communications-officielles.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B03-mars%2B12-cdg-extraordinaire-coronavirus.html  ** Archive link https://web.archive.org/web/20200314035608/https://gouvernement.lu/en/dossiers.gouv_msan%2Ben%2Bdossiers%2B2020%2Bcorona-virus.html refers to a different document, but contains same details - ""As of Friday 13 March 2020, any event in a confined space bringing together more than 100 people and any event in an non-confined space bringing together more than 500 people is prohibited."""
Luxembourg,LUX,20200313,20200510,C4: Restrictions on gatherings,4,1,"The Government moves to cancel all public events   https://archive.fo/wip/q6D2Y"
Luxembourg,LUX,20200315,20200419,C7: Restrictions on internal movement,2,1,"15th of March directive: Traffic on public roads is restricted to a certain number of activities deemed essential including exercising.    https://web.archive.org/save/https://coronavirus.gouvernement.lu/en/communications-officielles.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B03-mars%2B15-nouvelles-mesures-coronavirus.html"
Luxembourg,LUX,20200316,20200503,C1: School closing,3,1,"Government Measures taken by the Government Council on 12 March 2020, section 4, suspending all activities from Monday the 16th https://web.archive.org/web/20200408104808/https://coronavirus.gouvernement.lu/en/communications-officielles.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B03-mars%2B12-cdg-extraordinaire-coronavirus.html http://web.archive.org/web/20210118181933/https://www.dailymail.co.uk/news/article-8108427/Luxembourg-latest-European-country-close-schools.html"
Luxembourg,LUX,20200316,20200510,C2: Workplace closing,3,1,"All non-essential commercial activities, including construction work, is suspended. Essential stores are to stay open. Restriction of professional activities   https://web.archive.org/save/https://coronavirus.gouvernement.lu/en/communications-officielles.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B03-mars%2B15-nouvelles-mesures-coronavirus.html"
Luxembourg,LUX,20200317,20200419,C6: Stay at home requirements,2,1,"From March 17th all residents of Luxembourg are required to stay home, and to only leave for food/medicine/assistance/exercise   https://archive.fo/egPfr"
Luxembourg,LUX,20200317,20201123,E1: Income support,2,1,"Including artists, https://coronavirus.gouvernement.lu/fr/communications-officielles.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B03-mars%2B17-secteur-culturel-covid19.html"
Luxembourg,LUX,20200317,20210719,E2: Debt/contract relief,2,,"With regard to direct taxes, the modalities of the advance tax payments and payment deadlines will be adapted for corporations and self-employed persons. More specifically, legal persons and natural persons carrying out an activity generating trade and business income, agriculture and forestry income, or income from independent professional services, who are experiencing liquidity problems due to the Covid-19 pandemic, can apply for a cancellation of the two first quarterly advance tax payments of the year 2020 (due in March and June 2020). Covered by this measure are (corporate) income and municipal business taxes.    In addition, these same persons may request, for taxes due after 29 February 2020, a payment extension of four months. On this deferral, no interest on late payment will be due and it covers (corporate) income, municipal business, and net wealth taxes.  https://mfin.gouvernement.lu/en/actualites.gouvernement%2Ben%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B03-mars%2B17-mesures-fiscales-covid19.html"
Luxembourg,LUX,20200317,20200419,H8: Protection of elderly people,2,1,"From March 17th all residents of Luxembourg are required to stay home, and to only leave for food/medicine/assistance/exercise   https://archive.fo/egPfr    *recoding because of policy coded in C6, which applies by default"
Luxembourg,LUX,20200408,20200419,H6: Facial Coverings,1,1,"On April 8th, the government published a document, titled “Covid-19: wearing a mask as an additional barrier gesture”, which stated:   “The virus that causes COVID-19 is capable of being transmitted even in the absence of symptoms. It is therefore recommended to cover the mouth and the nose, by a mask or even by another fabric, especially in public places where interpersonal distancing is difficult to maintain.” Source: http://web.archive.org/web/20200912162042/https://sante.public.lu/fr/actualites/2020/04/covid-19-port-du-masque-geste-barriere-additionnel/masque-brochure.pdf & http://web.archive.org/web/20200818062929/https://sante.public.lu/fr/actualites/2020/04/covid-19-port-du-masque-geste-barriere-additionnel/index.html"
Luxembourg,LUX,20200420,20201029,C6: Stay at home requirements,1,1,"While the Country begins it's exit strategy from shutdowns and lockdown, Residents are still advised to remain home when they are not at work (if essential workers), school or conducting business.   https://archive.fo/wip/MwplB"
Luxembourg,LUX,20200420,20200625,C7: Restrictions on internal movement,1,1,"The country is now entering the exit phase of lockdown and closures, limited movement is still advised while the country gradually reopens     https://archive.fo/wip/MwplB"
Luxembourg,LUX,20200420,20200720,H6: Facial Coverings,3,1,"Luxembourg enforced the use of masks. Prime Minister Xavier Bettel said: “people would be required to use a mask or other covering such as a scarf over their mouths if they were not able to keep 2 metres away from each other.” Source: http://web.archive.org/web/20200912161628if_/https://uk.reuters.com/article/us-health-coronavirus-luxembourg-idUKKBN2221W3"
Luxembourg,LUX,20200420,20200715,H8: Protection of elderly people,1,1,"Recommended protections in place for the cautious lifting of confinement measures. No specific measures in place for elderly persons.  source: https://archive.fo/MwplB"
Luxembourg,LUX,20200504,20200524,C1: School closing,2,1,"While doing the C1 review, I looked at the ministry of education’s archive of press announcements. There is an announcement that secondary education restarted on 4th May.    https://archive.vn/ocgHa    Per previous coding, Schools resumed their classes on Monday 11 May, one week after the first and final students. Pupils returning to school will be separated, circulation will be controlled, and masks are obligatory if two metre distance cannot be kept.    https://archive.vn/6z5nL    Subsequent coding comment indicates that primary schools were still closed until including 24th May, so 2G is valid for this period (at least one level fully closed). Unfortunately, the source had not been archived and now 404s.   Source from previous coding: https://covid19.public.lu/fr/communications-officielles.gouvernement+fr+actualites+toutes_actualites+articles+2020+05-mai+15-meisch-reprise-enseignement.html    Found a different source on the ministry’s website that explains the tiered school re-opening:  •	From 4th May: final classes in secondary education  •	From 11th May: all other classes in secondary education, but not elementary schools  •	From 25th May: Elementary schools    https://archive.vn/i7rrk  "
Luxembourg,LUX,20200511,20201125,C2: Workplace closing,1,1,"Full reopening of businesses but recommend work from home if possible"
Luxembourg,LUX,20200511,20200625,C4: Restrictions on gatherings,3,1,"20 people"
Luxembourg,LUX,20200511,20210119,H2: Testing policy,3,,"https://gouvernement.lu/en/actualites/toutes_actualites/communiques/2020/04-avril/28-strategie-deconfinement-sante-recherche.html:  ""Due to the size of Luxembourg and its limited number of residents, we have a great opportunity: we can test the entire population for the novel coronavirus within a short period of time. This makes us the first country in the world to have a complete overview of the number of infected citizens,"" said Minister of Higher Education and Research, Claude Meisch. "
Luxembourg,LUX,20200525,20201227,C1: School closing,1,1,"Previous coding: 0  New coding: 1G    Health measures include wearing of masks, social distancing, frequent hand washing. Also distribution of masks, disinfectants, transparent barriers, and other hygiene measures by the government / ministry of education.  https://archive.vn/iLwYD  http://web.archive.org/web/20201006122016/https://men.public.lu/fr/actualites/communiques-conference-presse/2020/09/25-dispositif-cas-isole.html    Schools are closed for the summer holidays which started “on Thursday 16 July 2020 and end on Monday 14 September 2020”. Source: https://web.archive.org/web/20200823230049/https://guichet.public.lu/en/outils/calendrier-scolaire.html Schools are due to be reopening in September. On August 14th, Minister of Education, Claude Meisch, “stated that the virus could be controlled within schools using appropriate measures, and emphasised the that protecting the most vulnerable should be the priority moving forward. As such, the ministry's current goal is to allow educational activities to take place with minimal restrictions.”   Source: https://web.archive.org/web/20200823231016/https://today.rtl.lu/news/luxembourg/a/1564785.html    On September 9th, The Ministry of National Education, Children and Youth shared forecasts that “107,153 students will return to school on September 15, 2020, all levels of education combined, public and private included. This figure rises to 152,153 learners when adult education is included. In public primary and secondary education, 10,891 teachers will also return to school next week.” Source: http://web.archive.org/web/20200912132748/https://menej.gouvernement.lu/fr/support/recherche.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B09-septembre%2B09-chiffres-rentree.html    Schools are open for fall 2020 with strict health measures.  http://web.archive.org/web/20201105232540/https://men.public.lu/fr/support/coronavirus/faq-en.html    On the 25th of September, The Minister of Health, and the Minister of National Education, Children and Youth, announced that the government has decided to expand the extraordinary family leave related to COVID-19, to allow parents to stay with their children outside of school hours. They also provided details on the different scenarios of the health system to fight against the spread of COVID-19 in schools. http://web.archive.org/web/20201006122016/https://men.public.lu/fr/actualites/communiques-conference-presse/2020/09/25-dispositif-cas-isole.html    Health measures for the 2020-21 school year:    To be able to contain the risk of contamination in school, the necessary health measures are being maintained:  In the classroom:  •	limited movement of pupils,  •	a fixed place for each pupil,  •	aeration and ventilation at regular intervals, with due regard for the safety of pupils (see point 3.3 of the instructions for elementary education staff and point 3.2 of the instructions for secondary education staff)  •	regular cleaning of surfaces,  •	increased hand hygiene (hand washing before start of lessons, after each break, after going to the toilet, before and after each meal)  •	social hygiene: coughing and sneezing into the crook of the elbow, avoiding physical touching (no handshaking, etc).  Within the school:  •	wearing a mask (see question below),  •	staggered breaks,  •	regular cleaning of toilets, etc,  •	fewer contacts outside the classroom,  •	organisation of movements in the school building.    Secondary schools may adopt additional measures, such as making the wearing of a mask compulsory in the classroom, or organising higher classes on an alternating basis (e.g. alternate weeks physically present in the classroom).    https://web.archive.org/web/20201018164843/https://men.public.lu/fr/support/coronavirus/faq-en.html  "
Luxembourg,LUX,20200525,20200715,C3: Cancel public events,1,1,"With third phase, some cultural, religious and sport events will be allowed to happen again https://5minutes.rtl.lu/actu/luxembourg/a/1523856.html  ** Archived link: https://web.archive.org/web/20200602140303/https://5minutes.rtl.lu/actu/luxembourg/a/1523856.html"
Luxembourg,LUX,20200611,20211011,C5: Close public transport,0,,"Wearing a mask is compulsory for staff and travelers.  The front door of the bus remains closed. Travelers are asked to get on and off through the rear doors.  The 1 st row of passenger seats must remain unoccupied to the extent possible.  The driver does not sell tickets (RegioZone).  Travelers are requested to keep their distance    source: https://web.archive.org/web/20200616041859/https://www.mobiliteit.lu/fr/coronavirus-fr/"
Luxembourg,LUX,20200626,20200718,C4: Restrictions on gatherings,0,,"You can organise or participate in public events with more than twenty people indoors or outdoors (cultural or sports events, congresses, etc.), provided that the following two rules apply:    People are seated in seats that have been designated for them,  Either they are two meters apart or they are wearing the mask.  Wearing a mask is compulsory for the people supervising the event and those circulating on the premises.    Compliance with these measures is also essential to enable restaurants, cafes, bars, consumer lounges and company canteens to function. If the space between the tables side by side does not allow a distance of at least 1.5 metres, they must be separated by a device such as a screen or panel.    No upper limit to how many people can take part in an event has been given, thus coded as '0'. But can be assumed that gathering size is limited to the capacity that a venue has to enact the above requirements.     http://archive.vn/2RUFn  http://archive.vn/4jnOQ"
Luxembourg,LUX,20200626,,C7: Restrictions on internal movement,0,,"There is no indication that internal movement is restricted. The requirements to wear a facemask persist, especially on public transit and in public spaces where social distancing cannot be achieved.   http://archive.vn/4jnOQ"
Luxembourg,LUX,20200716,20200806,C3: Cancel public events,0,,"On July 16th, the government updates its coronavirus policy: ""masks are mandatory for gatherings of more than 20 people in public settings if physical distance of 2m cannot be guaranteed while remaining seated. The rule does not apply to markets.""  https://web.archive.org/web/20200727034758/https://lu.usembassy.gov/covid-19-information/"
Luxembourg,LUX,20200716,20201029,H8: Protection of elderly people,1,0,
Luxembourg,LUX,20200719,20210103,C4: Restrictions on gatherings,4,1,"On july 19th, the government of Luxembourg adopted new measures to combat the spread of the virus which includes, ""no more than 10 people can gather in a private setting."" https://web.archive.org/web/20200727034758/https://lu.usembassy.gov/covid-19-information/    *Recoded from a 3 to 4 since 10 people is now included in the definition for a 4."
Luxembourg,LUX,20200721,20201029,H6: Facial Coverings,2,1,"The government response to “When to wear a mask”: “Cultural, sports and leisure activities cannot accommodate the public if the conditions of wearing a mask and/or distancing are not respected” was changed to “Religious, cultural and sports actors are also exempted from wearing masks while carrying out their activities”. Source: http://web.archive.org/web/20200720154130/https://msan.gouvernement.lu/en/dossiers/2020/corona-virus.html (July 20th) & http://web.archive.org/web/20200721154136/https://msan.gouvernement.lu/en/dossiers/2020/corona-virus.html (July 21st)"
Luxembourg,LUX,20200807,20201019,C3: Cancel public events,1,1,"“It is compulsory to cover your nose and mouth with a mask, scarf or bandana…for activities that welcome the public (shops, counters, recycling center, fairs and exhibitions, markets). Cultural, sporting and leisure activities cannot welcome the public if the conditions for wearing a mask and / or distancing are not respected.” https://web.archive.org/web/20200824155352/https://coronavirus.gouvernement.lu/fr/citoyens.html"
Luxembourg,LUX,20200812,20200820,C8: International travel controls,1,,"“Effective August 12, 2020, third-country nationals aged 11 or over seeking to enter Luxembourg by air, whose travel does not originate from an EU member country or one of the countries exempted by the European Union (Australia, Canada, China (subject to reciprocity at European Union level), Georgia, Japan, New Zealand, Rwanda, Korea from the South, Thailand, Tunisia and Uruguay), must provide proof of a negative COVID-19 test at the time of boarding. This test must have been administered less than 48 hours before the flight.” Source: https://web.archive.org/web/20200823232004/https://lu.usembassy.gov/covid-19-information/"
Luxembourg,LUX,20200821,20220124,C8: International travel controls,3,,"“Measures concerning the entry into Luxembourg of third-county nationals” were updated on the 21st August. “Due to the Covid-19 pandemic, the ban on the entry of third-country nationals into the territory of Luxembourg is valid until 15 September 2020.” However, there are exceptions, including for diplomats, third-country nationals travelling for the purpose of study, and healthcare professionals, health researchers, and elderly care professionals. Source: https://web.archive.org/web/20200902223324/https://guichet.public.lu/en/actualites/2020/aout/11-nouvelles-mesures-entree-ressortissant-tiers.html"
Luxembourg,LUX,20201020,20210103,C3: Cancel public events,2,1,"As of Nov.5, not able to find exact historical policy for the period of Oct. 20 to Oct. 29. But based on the RTL news (source below): private gathering limit was reduced from 10 to 4 people from Oct. 30, which implies 10 people was the limit before Oct. 30, and that aligns with the policy recorded before Oct. 20. So record this indicator as 2 ""require cancelling"", following coding interpretation guideline (Nov.4 version) ""When private gatherings of only 10 or less are permitted (e.g. C4=4), this restriction would prevent public events from taking place, so they are recorded as required to cancel.""  Sources:  http://web.archive.org/web/20201106013947/https://today.rtl.lu/news/luxembourg/a/1604513.html"
Luxembourg,LUX,20201030,20210614,C6: Stay at home requirements,2,1,"Curfew in effect from Oct. 30: ""between 11 P.M. and 6 A.M., movements of people in the public space are prohibited"". According to coding interpretation guideline, record curfew as a level 2.  Sources:   http://web.archive.org/web/20201106013231/https://covid19.public.lu/en/sanitary-measures/curfew.html  http://web.archive.org/web/20201106013947/https://today.rtl.lu/news/luxembourg/a/1604513.html"
Luxembourg,LUX,20201030,20210103,H6: Facial Coverings,3,1,"New measures effective from Oct. 30:   ""Wearing a mask is compulsory for gatherings of more than 4 people whether they take place indoors or outdoors.""   ""It is compulsory to cover your nose and mouth with a mask, scarf or bandana on public transport and for activities that are open to the public (shops, counters, recycling centres, fairs and exhibitions, markets).""  ""Cultural, sports and leisure activities cannot accommodate the public if the conditions of wearing a mask and/or distancing are not respected.""  More details on the official government website and RTL news below:  http://web.archive.org/web/20201106052524/https://covid19.public.lu/en/health-protection/protective-measures.html  http://web.archive.org/web/20201106013947/https://today.rtl.lu/news/luxembourg/a/1604513.html"
Luxembourg,LUX,20201030,20210719,H8: Protection of elderly people,2,1,"Curfew in effect from Oct. 30: ""between 11 P.M. and 6 A.M., movements of people in the public space are prohibited"". According to coding interpretation guideline, record curfew as a level 2.  Sources:   http://web.archive.org/web/20201106013231/https://covid19.public.lu/en/sanitary-measures/curfew.html  http://web.archive.org/web/20201106013947/https://today.rtl.lu/news/luxembourg/a/1604513.html    *Recoding because there has been a curfew in effect since October 30th which by default applies to H8"
Luxembourg,LUX,20201124,20201130,E1: Income support,2,0,"No change: http://web.archive.org/web/20201130210640/https://meco.gouvernement.lu/dam-assets/dossiers/Neistart-Letzebuerg-Tableau-Mesures.pdf"
