CountryName,CountryCode,Date,PolicyType,PolicyValue,Flag,Notes
Mauritius,MUS,20210310,H3: Contact tracing,2,,"Dr Jagutpal highlighted that 2 637 contact tracing tests have been carried out from 05 March 2021 to 10 March 2021. He added that 828 people were placed in quarantine out of contact tracing conducted. https://archive.ph/LwGk5"
Mauritius,MUS,20210310,H6: Facial Coverings,3,1," Social distancing and wearing of face masks in public remains mandatory. https://archive.ph/4VN9n#selection-679.357-679.431"
Mauritius,MUS,20210310,H7: Vaccination policy,3,1,"The spokesperson pointed out that the vaccine is free of charge from the Government, but there will be a service charge fee to be paid for at private clinics. As at 09 March 2021, approximately 50 000 persons have been vaccinated, he underlined. https://archive.ph/LwGk5"
Mauritius,MUS,20210310,H8: Protection of elderly people,,,"https://archive.ph/FuutQ#selection-2783.0-2783.24  Measures for the elderly:    Carer’s benefitting from Carer’s Allowance can apply for Work Access Permit so as to provide assistance to bedridden elders and the carer will have to be vaccinated.  Banks to provide a special counter to elderly.  For elders who receive their pensions from Post Offices and are encountering difficulties to fetch same, may request the Ministry of Social Security and National solidarity to home-deliver their pensions."
Mauritius,MUS,20210316,C1: School closing,3,1,"Effective March 10, 2021, the government of Mauritius has announced a nation-wide period of confinement until March 25thin response to COVID-19.  Supermarkets, shops, and bakeries will reopen subject to strict sanitary measures, including limited access through an alphabetical order system.  All schools, public places including beaches, shopping centers, and restaurants are closed until March 25th.  International flight arrivals have been suspended; however there are limited commercial departures to certain destinations.  Health regulations remain in place including temperature screenings, social distancing and mandatory face coverings.   https://archive.vn/9IRsP#selection-1877.71-1881.525"
Mauritius,MUS,20210316,C2: Workplace closing,3,1,"Effective March 10, 2021, the government of Mauritius has announced a nation-wide period of confinement until March 25thin response to COVID-19.  Supermarkets, shops, and bakeries will reopen subject to strict sanitary measures, including limited access through an alphabetical order system.  All schools, public places including beaches, shopping centers, and restaurants are closed until March 25th.  International flight arrivals have been suspended; however there are limited commercial departures to certain destinations.  Health regulations remain in place including temperature screenings, social distancing and mandatory face coverings.   https://archive.vn/9IRsP#selection-1877.71-1881.525"
Mauritius,MUS,20210316,C3: Cancel public events,2,1,"Cultural and sports events will be cancelled and there is a restriction on numbers at marriages and funerals.  https://archive.vn/Oga6f"
Mauritius,MUS,20210316,C4: Restrictions on gatherings,4,1,"Cultural and sports events will be cancelled and there is a restriction on numbers at marriages and funerals.  https://archive.vn/Oga6f"
Mauritius,MUS,20210316,C5: Close public transport,2,1,"Public transport is not operating.  https://archive.vn/Oga6f"
Mauritius,MUS,20210316,C6: Stay at home requirements,2,1,"Is a curfew in place? Yes  Effective March 10, 2021, the government of Mauritius has announced a nation-wide period of confinement until March 25th.  Are there restrictions on intercity or interstate travel? Yes  https://archive.vn/9IRsP    From 11 to 25 March, supermarkets, bakeries, banks and butchers shops will be open, but access will only be granted on certain days according to the first letter of your surname (surnames A-F on Monday and Thursday; G-N on Tuesday and Friday; and O-Z on Wednesday and Saturday)  https://archive.vn/Oga6f"
Mauritius,MUS,20210316,C7: Restrictions on internal movement,2,1,"Are there restrictions on intercity or interstate travel? Yes  https://archive.vn/9IRsP  "
Mauritius,MUS,20210316,C8: International travel controls,3,,"Effective March 10, 2021, international flight arrivals have been suspended until March 25, 2021; however there are limited commercial flight departures.  https://archive.vn/9IRsP#selection-2005.0-2005.153"
Mauritius,MUS,20210316,E1: Income support,1,1,"No change recorded   ii) Employment Support Scheme for SMEs to support 11,000 employees with a monthly payment of Rs10,200 per capita; iii) Recruitment by Landscope (Mtius) Ltd of some 2,000 technically unemployed people for the National Clean-Up Campaign   https://archive.vn/usdt8#selection-16063.1954-16063.2188"
Mauritius,MUS,20210316,E2: Debt/contract relief,2,,"No change recorded   On September 7, BOM announced the extension to December 31, 2020 of the moratoriums granted to economic operators (including Small and Medium Enterprises), households and individuals under its COVID-19 Support Program. The terms and conditions of the moratoriums remained unchanged. On December 2, these, together with a number of other measures falling under the Support Program, were further extended to June 30, 2021.  https://archive.vn/usdt8#selection-16089.0-16089.420"
Mauritius,MUS,20210316,H1: Public information campaigns,2,1,"Health ministry page https://archive.vn/CTCi9   Note it has not been updated since the new confinement was announced "
Mauritius,MUS,20210316,H2: Testing policy,3,,"Are PCR and/or antigen tests available for U.S. citizens in Mauritius? Yes  If so, are test results reliably available within 72 hours? Yes  COVID-19 tests are available at the C-Lab laboratory at Wellkin Hospital on Monday, Wednesday, and Friday from 09:00 to 12:00.  Patients must dial 605-1000 to book an appointment.  Results are available within 48 hours.  Cost of Rs.2500 (approximately $60 USD) must be paid in full by the patient.  Visit Wellkin Hospital’s COVID-19 announcement(French) for additional information.    https://archive.vn/9IRsP  Plus random testing is happening in red zones https://archive.vn/vqJXz"
Mauritius,MUS,20210316,H3: Contact tracing,2,,"Some 400 random COVID-19 tests have been done in the village of Canot, declared a Red Zone since yesterday, and the contact tracing exercise is still ongoing, while approximately 275 tests have been carried out in nearby villages of Gros Cailloux and Petite Rivière.  https://archive.vn/vqJXz"
Mauritius,MUS,20210316,H6: Facial Coverings,3,1,"Social distancing and wearing of face masks in public remains mandatory  https://archive.vn/Oga6f#selection-679.358-679.429"
Mauritius,MUS,20210316,H7: Vaccination policy,4,1,"A,B,C COVAXIN, Covishield  He pointed out that several athletes, artists and influencers were also vaccinated in other centres, and reminded that Government is doing its best to receive more vaccine doses so as to reach herd immunity at the earliest  https://archive.vn/DBMMo"
Mauritius,MUS,20210316,H8: Protection of elderly people,1,1,"https://archive.ph/FuutQ#selection-2783.0-2783.24  Measures for the elderly:    Carer’s benefitting from Carer’s Allowance can apply for Work Access Permit so as to provide assistance to bedridden elders and the carer will have to be vaccinated.  Banks to provide a special counter to elderly.  For elders who receive their pensions from Post Offices and are encountering difficulties to fetch same, may request the Ministry of Social Security and National solidarity to home-deliver their pensions."
Mauritius,MUS,20210323,C1: School closing,3,1,"Effective March 23, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until March 31st.  The re-opening of additional economic activities will start as from March 31.  http://web.archive.org/web/20210318001915/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210323,C2: Workplace closing,3,1,"Effective March 23, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until March 31st.  The re-opening of additional economic activities will start as from March 31.  All schools, public places including beaches, shopping centers, and restaurants are closed  http://web.archive.org/web/20210318001915/https://mu.usembassy.gov/covid-19-information/  "
Mauritius,MUS,20210323,C3: Cancel public events,2,1,"Effective March 23, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until March 31st.  The re-opening of additional economic activities will start as from March 31  Cultural and sports events will be cancelled and there is a restriction on numbers at marriages and funerals.  http://web.archive.org/web/20210318001915/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210323,C4: Restrictions on gatherings,4,1,"Effective March 23, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until March 31st.  The re-opening of additional economic activities will start as from March 31  Cultural and sports events will be cancelled and there is a restriction on numbers at marriages and funerals.  http://web.archive.org/web/20210318001915/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210323,C5: Close public transport,2,1,"Effective March 10, 2021, the government of Mauritius has announced a nation-wide period of confinement until March 31st.  http://web.archive.org/web/20210318001915/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210323,C6: Stay at home requirements,3,1,"Effective March 23, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until March 31st.  The re-opening of additional economic activities will start as from March 31st.  Health regulations remain in place including temperature screenings, social distancing and mandatory face coverings  http://web.archive.org/web/20210318001915/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210323,C7: Restrictions on internal movement,2,1,"Effective March 10, 2021, the government of Mauritius has announced a nation-wide period of confinement until March 31st.  http://web.archive.org/web/20210318001915/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210323,C8: International travel controls,3,," International flight arrivals have been suspended  http://web.archive.org/web/20210318001915/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210323,E1: Income support,1,1,"Employment Support Scheme for SMEs to support 11,000 employees with a monthly payment of Rs10,200 per capita.    Recruitment by Landscope (Mtius) Ltd of some 2,000 technically unemployed people for the National Clean-Up Campaign   https://archive.vn/usdt8#selection-16063.1954-16063.2188"
Mauritius,MUS,20210323,E2: Debt/contract relief,2,,"BOM announced the extension to December 31, 2020 of the moratoriums granted to economic operators (including Small and Medium Enterprises), households and individuals under its COVID-19 Support Program. The terms and conditions of the moratoriums remained unchanged. On December 2, these, together with a number of other measures falling under the Support Program, were further extended to June 30, 2021.  https://archive.vn/usdt8#selection-16089.0-16089.420"
Mauritius,MUS,20210323,H1: Public information campaigns,2,1,"Coordinated Campaign  http://web.archive.org/web/20210329143115/https://covid19.mu/"
Mauritius,MUS,20210323,H2: Testing policy,3,,"Are PCR and/or antigen tests available for U.S. citizens in Mauritius? Yes  If so, are test results reliably available within 72 hours? Yes  COVID-19 tests are available at the C-Lab laboratory at Wellkin Hospital on Monday, Wednesday, and Friday from 09:00 to 12:00.  Patients must dial 605-1000 to book an appointment.  Results are available within 48 hours.  Cost of Rs.2500 (approximately $60 USD) must be paid in full by the patient.  Visit Wellkin Hospital’s COVID-19 announcement (French) for additional information.  Test results are sent electronically, or patient can obtain a physical copy at Wellkin Hospital.  For information on limited humanitarian exemptions?to CDC’s requirement that all U.S. bound travelers present a negative COVID test.   Humanitarian exemptions to this order will be granted on an extremely limited basis and will only be considered when the country of departure lacks adequate?COVID-19?testing capacity.    http://web.archive.org/web/20210318001915/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210323,H3: Contact tracing,2,,"http://web.archive.org/web/20210329143356/https://govmu.org/EN/Pages/NewsDetails.aspx?n=COVID-19--Random-tests-still-ongoing-in-the-village-of-Canot.aspx"
Mauritius,MUS,20210323,H6: Facial Coverings,3,1,"Social distancing and wearing of face masks in public remains mandatory  http://web.archive.org/web/20210318001915/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210323,H7: Vaccination policy,4,1,"GIS – 22 March 2021: Mauritius continues its national vaccination campaign with the COVAXIN vaccine, developed by Bharat Biotech in collaboration with the Indian Council of Medical Research (ICMR), and today, 6 942 persons were successfully inoculated with it.  Dr Joomaye recalled that the Indian High-Commissioner, Mrs Nandini Singla, as well as the First Lady, Mrs Kobita Jugnauth, were among the first persons today to receive the COVAXIN vaccine at the Pandit Sahadeo Gymnasium in Vacoas. He pointed out that several athletes, artists and influencers were also vaccinated in other centres, and reminded that Government is doing its best to receive more vaccine doses so as to reach herd immunity at the earliest.  https://archive.vn/DBMMo"
Mauritius,MUS,20210323,H8: Protection of elderly people,1,1,"Carer’s benefitting from Carer’s Allowance can apply for Work Access Permit so as to provide assistance to bedridden elders and the carer will have to be vaccinated.  Banks to provide a special counter to elderly.  For elders who receive their pensions from Post Offices and are encountering difficulties to fetch same, may request the Ministry of Social Security and National solidarity to home-deliver their pensions.  https://archive.ph/FuutQ#selection-2793.0-2805.204  "
Mauritius,MUS,20210330,C1: School closing,3,1,"All schools required to close until 30th of April.   https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/ "
Mauritius,MUS,20210330,C2: Workplace closing,3,1,"""Effective March 31, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until April 30, 2021. The re-opening of additional economic activities will start as from April 1st.""  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/ "
Mauritius,MUS,20210330,C3: Cancel public events,2,1,"""All schools, public places including beaches, shopping centers, and restaurants are closed until March 25th""  ""The government of Mauritius has announced an extension to the nation-wide confinement until April 30, 2021""  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/ "
Mauritius,MUS,20210330,C4: Restrictions on gatherings,4,1," ""Effective March 31, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until April 30, 2021""  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/ "
Mauritius,MUS,20210330,C5: Close public transport,2,1,"""As from March 15, 2021, there will be limited bus service in operation. Buses will operate along all major routes on a restricted basis. Passengers should wear their face masks.""  ""Effective March 31, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until April 30, 2021.""  Therefore, public transport is operating, but most of the population are prohibited from using it due to confinement.   https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/ "
Mauritius,MUS,20210330,C6: Stay at home requirements,2,1,"Curfew applies, nationwide confinement until 30 April.  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210330,C7: Restrictions on internal movement,2,1,"Curfew in place, confinement extended until April 30.   https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210330,C8: International travel controls,4,,"Until the 16th of April, no passengers will be aloud entry into Mauritius.   US Embassy - ""Effective March 10, 2021, international flight arrivals have been suspended until further notice; however there are limited commercial flight departures""  https://web.archive.org/web/20210402235137/https://www.mymauritius.travel/mauritius-travel-alerts  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/ "
Mauritius,MUS,20210330,E1: Income support,1,1,"""Employment Support Scheme for SMEs to support 11,000 employees with a monthly payment of Rs10,200 per capita; iii) Recruitment by Landscope (Mtius) Ltd of some 2,000 technically unemployed people for the National Clean-Up Campaign;""  https://web.archive.org/web/20210405155246/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Mauritius,MUS,20210330,E2: Debt/contract relief,2,,"Moratoriums on household loan repayments at commercial banks for SMEs, individuals and households extended to June 30 2021.  https://web.archive.org/web/20210405155246/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Mauritius,MUS,20210330,H1: Public information campaigns,2,1,"Facebook page and Covid-19 information website are active.   https://web.archive.org/web/20210405165056if_/https://www.facebook.com/coronavirusmoris/"
Mauritius,MUS,20210330,H2: Testing policy,3,,"Tests generally available to US citizens, indicating widespread availability.   Testing platform requires little information to sign up for a test, and walk-in tests are accommodated on a first come first-served basis.   https://web.archive.org/web/20210405172129/https://novalab.mu/  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/ "
Mauritius,MUS,20210330,H3: Contact tracing,2,,"Contract tracing still in place. Report notes that both contact tracing and random tracing are active.   https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/  https://archive.ph/7dEGY"
Mauritius,MUS,20210330,H6: Facial Coverings,3,1,"Sanctions in place for not-wearing of facial coverings   ""from 10 to 31 March 2021, some 2 790 persons were fined for non-wearing of facemask""  https://archive.ph/7dEGY  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/  "
Mauritius,MUS,20210330,H7: Vaccination policy,4,1,"""01 April 2021: A total of 190 000 have already received the first dose of vaccine as at date, while today 4 051 persons were inoculated, including 396 medical staff, announced the Minister of Health and Wellness, Dr Kailesh Jagutpal.""  https://archive.ph/T4uWQ#selection-2615.42-2615.178"
Mauritius,MUS,20210330,H8: Protection of elderly people,1,1,"No change. Government effectively advises the elderly to stay at home by providing them by means by which they can achieve that.   ""Carer’s benefitting from Carer’s Allowance can apply for Work Access Permit so as to provide assistance to bedridden elders and the carer will have to be vaccinated.  Banks to provide a special counter to elderly.  For elders who receive their pensions from Post Offices and are encountering difficulties to fetch same, may request the Ministry of Social Security and National solidarity to home-deliver their pensions.""  https://archive.ph/FuutQ#selection-2783.0-2783.24"
Mauritius,MUS,20210406,C1: School closing,3,1," ""All schools, public places including beaches, and restaurants are closed until April 30, 2021.""  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210406,C2: Workplace closing,3,1,"""Effective March 31, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until April 30, 2021.  Supermarkets, shops, shopping centers, and bakeries will reopen subject to strict sanitary measures, including limited access through an alphabetical order system.  All schools, public places including beaches, and restaurants are closed until April 30, 2021""  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210406,C3: Cancel public events,2,1,"""Effective March 31, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until April 30, 2021""  ""All schools, public places including beaches, and restaurants are closed until April 30, 2021.""  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210406,C4: Restrictions on gatherings,4,1,"Public gatherings not permitted, confinement in place except for essential purposes, curfew in place.   https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210406,C5: Close public transport,2,1,"""As from March 15, 2021, there will be limited bus service in operation. Buses will operate along all major routes on a restricted basis. Passengers should wear their face masks.""  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/  ""Effective March 31, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until April 30, 2021.""  Therefore, public transport is operating, but most of the population are prohibited from using it due to confinement. "
Mauritius,MUS,20210406,C6: Stay at home requirements,2,1,"Curfew and nationwide confinement until 30 April.   https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210406,C7: Restrictions on internal movement,2,1,"Curfew, mandatory confinement excluding essential purposes, reduced availability and capacity of public transport.   https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/ "
Mauritius,MUS,20210406,C8: International travel controls,4,,"""All international flight arrivals have been suspended until further notice""  No incoming flights, limited number of departing flights until April 16.   https://web.archive.org/web/20210410220119/https://www.mymauritius.travel/mauritius-travel-alerts  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210406,E1: Income support,1,1,"Self-employed person income support scheme on offer, aswell as a limited amount of pay for other types of employment, subject to maximum values.   https://web.archive.org/web/20210118011925/https://mof.govmu.org/Pages/Covid-19-Support.aspx  https://web.archive.org/web/20210117223648/https://www.mra.mu/index.php/media1/self-employed-assistance-scheme"
Mauritius,MUS,20210406,E2: Debt/contract relief,2,,"Moratoriums on household loan repayments at commercial banks for SMEs, individuals and households extended to June 30 2021, in addition to a range of other measures listed in the below link.  https://web.archive.org/web/20210412003927/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Mauritius,MUS,20210406,H1: Public information campaigns,2,1,"Facebook page and official public information campaign on the below link.   https://web.archive.org/web/20210405184301/https://covid19.mu/"
Mauritius,MUS,20210406,H2: Testing policy,3,,"Tests generally available to US citizens, indicating widespread availability.   The testing platform requires little information to sign up for a test, and walk-in tests are accommodated on a first-come first-served basis.   https://web.archive.org/web/20210405172129/https://novalab.mu/  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210406,H3: Contact tracing,2,,"The example of the village of Carnot exhibits extensive contact tracing.   https://archive.ph/7dEGY  https://archive.ph/YAD8G  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210406,H6: Facial Coverings,3,1,"""mandatory face coverings""  https://web.archive.org/web/20210405155038/https://mu.usembassy.gov/covid-19-information/  Sanctions in place for not-wearing of facial coverings   ""from 10 to 31 March 2021, some 2 790 persons were fined for non-wearing of facemask""  https://archive.ph/7dEGY"
Mauritius,MUS,20210406,H7: Vaccination policy,4,1,"16% of the population is inoculated with the first dose. Press releases show that medical staff, sports persons, influencers and public officials have all received the vaccine, indicating that the first dose is widely available accross groups.  https://archive.vn/DBMMo  https://archive.vn/DBMMo  https://web.archive.org/web/20210408103215/https://besafemoris.mu/general_news/covid-19-some-16-of-the-population-already-inoculated/"
Mauritius,MUS,20210406,H8: Protection of elderly people,1,1,"No change. The government effectively advises the elderly to stay at home by providing them with the means by which they can achieve that. Note protections are not extended beyond recommended measures.   ""Carer’s benefitting from Carer’s Allowance can apply for Work Access Permit so as to provide assistance to bedridden elders and the carer will have to be vaccinated.  Banks to provide a special counter to elderly.  For elders who receive their pensions from Post Offices and are encountering difficulties to fetch same, may request the Ministry of Social Security and National solidarity to home-deliver their pensions.""  https://archive.ph/FuutQ#selection-2783.0-2783.24  "
Mauritius,MUS,20210413,C1: School closing,3,1,"""All schools, public places including beaches, and restaurants are closed until April 30, 2021.""  https://web.archive.org/web/20210419110320/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210413,C2: Workplace closing,3,1,"No change in the last week, having checked the Mauritius government Covid-19 news portal:  ""Effective March 31, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until April 30, 2021. Supermarkets, shops, shopping centers, and bakeries will reopen subject to strict sanitary measures, including limited access through an alphabetical order system.""  https://web.archive.org/web/20210419110320/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210413,C3: Cancel public events,2,1,"""Effective March 31, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until April 30, 2021.""  ""All schools, public places including beaches, and restaurants are closed until April 30, 2021.""  https://web.archive.org/web/20210419110320/https://mu.usembassy.gov/covid-19-information/ "
Mauritius,MUS,20210413,C4: Restrictions on gatherings,4,1,"No change since last week, measures largely apply until the end of April.   Public gatherings not permitted, confinement in place except for essential purposes, curfew in place.   https://web.archive.org/web/20210419110320/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210413,C5: Close public transport,2,1,"""As from March 15, 2021, there will be limited bus service in operation. Buses will operate along all major routes on a restricted basis. Passengers should wear their face masks.""  ""Effective March 31, 2021, the government of Mauritius has announced an extension to the nation-wide confinement until April 30, 2021.""  Therefore, public transport is operating, but most of the population are prohibited from using it due to confinement.  https://web.archive.org/web/20210419110320/https://mu.usembassy.gov/covid-19-information/    "
Mauritius,MUS,20210413,C6: Stay at home requirements,2,1,"No change, confinement measures and curfew apply until end of April, public places and non-essential businesses closed.  https://web.archive.org/web/20210419110320/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210413,C7: Restrictions on internal movement,2,1,"Curfew, mandatory confinement excluding essential purposes, reduced availability and capacity of public transport.   https://web.archive.org/web/20210419110320/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210413,C8: International travel controls,4,,"No entry until end of April  ""International flight arrivals have been suspended until further notice;""  https://web.archive.org/web/20210419110320/https://mu.usembassy.gov/covid-19-information/   https://archive.ph/IOCac"
Mauritius,MUS,20210413,E1: Income support,1,1,"No change since last week, per Mauritius government sources, Bank of Mauritius, IMF.  Self-employed person income support scheme on offer, aswell as a limited amount of pay for other types of employment, subject to maximum values.   https://web.archive.org/web/20210118011925/https://mof.govmu.org/Pages/Covid-19-Support.aspx  https://web.archive.org/web/20210117223648/https://www.mra.mu/index.php/media1/self-employed-assistance-scheme  https://web.archive.org/web/20210419105440/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Mauritius,MUS,20210413,E2: Debt/contract relief,2,,"No new measures:  Moratoriums on household loan repayments at commercial banks for SMEs, individuals and households extended to June 30 2021, in addition to a range of other measures listed in the below link.  https://web.archive.org/web/20210419105440/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Mauritius,MUS,20210413,H1: Public information campaigns,2,1,"Facebook page and official public information campaign on the below link.   https://web.archive.org/web/20210405184301/https://covid19.mu/"
Mauritius,MUS,20210413,H2: Testing policy,3,,"No change.   Tests generally available to US citizens, indicating widespread availability.   The testing platform requires little information to sign up for a test, and walk-in tests are accommodated on a first-come first-served basis.   https://web.archive.org/web/20210419113629/https://novalab.mu/  https://web.archive.org/web/20210419110320/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210413,H3: Contact tracing,2,,"The example of the village of Carnot exhibits extensive contact tracing.   https://archive.ph/7dEGY  https://archive.ph/YAD8G  https://web.archive.org/web/20210419110320/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210413,H6: Facial Coverings,3,1,"""Non-compliance of mask regulations may result in a fine of MRs. 500,000.""  ""social distancing and mandatory face coverings""  https://web.archive.org/web/20210419110320/https://mu.usembassy.gov/covid-19-information/ "
Mauritius,MUS,20210413,H7: Vaccination policy,4,1,"Mauritius has used Astra Zenica and Covaxin to date. It has been given 100,000 doses of Sinovax.  https://archive.ph/o8bcN  16% of the population is inoculated with the first dose. Press releases show that medical staff, sports persons, influencers and public officials have all received the vaccine, indicating that the first dose is widely available accross groups.  https://archive.vn/DBMMo  https://archive.vn/DBMMo  https://web.archive.org/web/20210408103215/https://besafemoris.mu/general_news/covid-19-some-16-of-the-population-already-inoculated/"
Mauritius,MUS,20210413,H8: Protection of elderly people,1,1,"No change. The government effectively advises the elderly to stay at home by providing them with the means by which they can achieve that. Note protections are not extended beyond recommended measures.   ""Carer’s benefitting from Carer’s Allowance can apply for Work Access Permit so as to provide assistance to bedridden elders and the carer will have to be vaccinated.  Banks to provide a special counter to elderly.  For elders who receive their pensions from Post Offices and are encountering difficulties to fetch same, may request the Ministry of Social Security and National solidarity to home-deliver their pensions.""  https://archive.ph/FuutQ#selection-2783.0-2783.24"
Mauritius,MUS,20210420,C1: School closing,3,1,"No change   ""All schools, public places including beaches, and restaurants are closed until April 30, 2021""  https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19-information/ "
Mauritius,MUS,20210420,C2: Workplace closing,3,1,"No change in the last week, having checked the Mauritius government Covid-19 news portal:   ""The government of Mauritius has announced an extension to the nation-wide confinement until April 30, 2021""  ""supermarkets, shops, shopping centers, and bakeries will reopen subject to strict sanitary measures, including limited access through an alphabetical order system.  All schools, public places including beaches, and restaurants are closed until April 30, 2021. ""  https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210420,C3: Cancel public events,2,1,"No change since last week, measures apply until the end of April. Curfew, mandatory confinement, closure of non-essential businesses.   https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210420,C4: Restrictions on gatherings,4,1,"Nationwide mandatory confinement, curfew, closure of workplaces, limited travel all indicate restricted gatherings. Punitive measures in place for those who breach restrictions.   ""some activities and access to public places will still be prohibited, such as; public or private gatherings with more than 10 persons;""  https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19-information/   https://archive.ph/tDIwo"
Mauritius,MUS,20210420,C5: Close public transport,1,1,"""Buses operate along all major routes"" indicates that public transport is readily available, if not recommended.   https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210420,C6: Stay at home requirements,2,1,"Nationwide mandatory confinement and curfews in place until end of April.  https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210420,C7: Restrictions on internal movement,2,1,"Curfew and nationwide confinement in place. Restricted internal travel.   https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210420,C8: International travel controls,4,,"No change   ""All international flight arrivals have been suspended until further notice""  https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19-information/  https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210420,E1: Income support,1,1,"No change since last week, per Mauritius government sources, Bank of Mauritius, IMF.  Self-employed person income support scheme on offer, aswell as a limited amount of pay for other types of employment, subject to maximum values.   https://web.archive.org/web/20210426164756/https://www.mra.mu/index.php/media1/self-employed-assistance-scheme  https://web.archive.org/web/20210426163903/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19  https://web.archive.org/web/20210118011925/https://mof.govmu.org/Pages/Covid-19-Support.aspx"
Mauritius,MUS,20210420,E2: Debt/contract relief,2,,"No new measures:  Moratoriums on household loan repayments at commercial banks for SMEs, individuals and households extended to June 30 2021, in addition to a range of other measures listed in the below link.  https://web.archive.org/web/20210426163903/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
